,id,created_at,text
826,1398046569602158592,2021-05-27T22:40:51.000Z,@BlindChannelFIN ‘s cover of Left Outside Alone is so fucking sick!!!!! 🤘🏻
827,1398041697272086530,2021-05-27T22:21:29.000Z,@BroodingAnanas @BlindChannelFIN Ill look it up. Thanks
828,1398037654118207492,2021-05-27T22:05:25.000Z,the art                          the artist   #eurovision #blindchannel https://t.co/4oWXp6Ryu6
829,1398036641789456384,2021-05-27T22:01:24.000Z,"Put your middle fingers up, take a shot, throw it up and don't stop 💚🖤🤘 @BlindChannelFIN  Darkside obsessed https://t.co/i3eMlg3Q83"
830,1398035193647276036,2021-05-27T21:55:39.000Z,"@eppahtabem_ @BlindChannelFIN And this point of view I do like. And don’t know if you take recommendations but if you do, I recommend to check out their The Hunting Party album from 2014, it might be doesn’t sound like HT but is still pretty heavy"
831,1398030824122073089,2021-05-27T21:38:17.000Z,Yoooo goodnight stream   #blindchannel #eurovision  https://t.co/wNuwXbDQkk
832,1398030097299423235,2021-05-27T21:35:23.000Z,@BroodingAnanas @BlindChannelFIN I apreciate that. I admit I love HT and Meteora but cant even name their other albuns as it completly lost me. But I also believe artists should be free to create and evolve however they feel like. Stay genuine. And it sure wasnt a mistake as they gathered a lot of new fans.
835,1398025943919235075,2021-05-27T21:18:53.000Z,"@BlindChannelFIN Tics bought, just on time🔥🇫🇮❤️"
836,1398019843308335104,2021-05-27T20:54:39.000Z,"@eppahtabem_ @BlindChannelFIN Idk man, just read through the replies here that I’ve missed earlier, and yours somehow looked like one from old school LP fans that allow HT and Meteora alike sounds only and think that everything after this albums was a mistake. Guess I misunderstood you, I apologize for that"
838,1398017105166012416,2021-05-27T20:43:46.000Z,@BroodingAnanas @BlindChannelFIN Wow. Where have you read that in my words? They can play whatever they want.. however they want.. They can play folklore for all I care as long as they are happy doing it. And im free to like it or not. Just like you are. Why all the hate man? Chill out.
839,1398015819964157952,2021-05-27T20:38:40.000Z,"@eppahtabem_ @BlindChannelFIN According to you they should’ve kept making music in the same style just because people expect them to? And then became another band that is being hated for not changing their sound? No thanks, that’s not what Linkin Park is about, sad that it’s quite difficult for you to grasp."
840,1398013035277586439,2021-05-27T20:27:36.000Z,@BroodingAnanas @BlindChannelFIN Its a reference on how their music changed a lot from their first 2 albuns onwards. Like they forgot their own sound. Sad that I have to lay it all out there for you to grasp.
841,1398011727522975744,2021-05-27T20:22:24.000Z,"@eppahtabem_ @BlindChannelFIN Yeah, sure he doesn’t remember how his own music sounds like, lmao"
844,1397996504015585281,2021-05-27T19:21:54.000Z,@coldrain1210 @BlindChannelFIN take me with youuu
845,1397993881266884610,2021-05-27T19:11:29.000Z,love youuuuuuu #BlindChannel 🖤 https://t.co/KxQrXKtdxQ
848,1397984399975669762,2021-05-27T18:33:48.000Z,@Scandinavian63 Put your middlefingers up. #BlindChannel https://t.co/xy8tGeSdIS
849,1397981735921594376,2021-05-27T18:23:13.000Z,"@AliceBlack1313 @MantylaTuija @BlindChannelFIN he reposts a lot of fanart so he might still!! fingers crossed, i love this piece 💯🔥"
851,1397971350678036482,2021-05-27T17:41:57.000Z,@cremelovin @thisismaneskin @BlindChannelFIN @_Go_A_ @gjonstearsoff @TheRoopBand YOU'RE MEANT TO TELL ME MANESKIN TOOK MORE PHOTOS WITH THE ROOP????-
853,1397966946121957383,2021-05-27T17:24:27.000Z,@hollywoodundead I was supposed to come see you guys perform with Papa Roach in Copenhagen so I'm hoping you'll tour with them in Europe once it's possible🥰 European tour with Blind Channel would be dope too! @paparoach @BlindChannelFIN
854,1397965221457715211,2021-05-27T17:17:36.000Z,*screaming on the melody of Dark Side*: I CAPELLI ALLA JESOO OOH OOH OHH  #joelhokka #BlindChannel https://t.co/XGsVekLwvh
855,1397963996872032267,2021-05-27T17:12:44.000Z,do you remember one week ago we were waiting for SF2 and we set Twitter on fire with our massive support to Blind Channel? Can we just go back and vote 14 Blind Channel on SF2 all over again? I miss those moments 🖤 #BlindChannel #DarkSide https://t.co/aJYluOy06y
856,1397962893010911242,2021-05-27T17:08:21.000Z,can @thisismaneskin and @BlindChannelFIN together in the @Baroeg 😏🤘
857,1397960555328114692,2021-05-27T16:59:03.000Z,@polinfoxx @BlindChannelFIN thanks♥️😭
858,1397960479801233408,2021-05-27T16:58:45.000Z,@ogmantoine @BlindChannelFIN Thanks♥️
859,1397960038409555982,2021-05-27T16:57:00.000Z,"This year's Eurovision Song Contest is history, but the songs are still very much played in our house. @BlindChannelFIN is the biggest favorite, of course."
860,1397958725416230914,2021-05-27T16:51:47.000Z,@BlindChannelFIN  at the Eurovision were great 👍🏻 https://t.co/tAGyWVaKGb
862,1397956312080728066,2021-05-27T16:42:12.000Z,"Any music promoters out there make this happen.....  European tour 2021/2022 sell outs guaranteed!   @thisismaneskin 🇮🇹 @BlindChannelFIN 🇫🇮 @dadimakesmusic 🇮🇸  Wembley Arena, London...get it in my veins #Eurovision2021"
863,1397953994002243588,2021-05-27T16:32:59.000Z,did joel just do a little ‘whoop’  HELP   #blindchannel #eurovision https://t.co/M9OZSMBpMz
865,1397953078750597121,2021-05-27T16:29:21.000Z,@AliceBlack1313 @BlindChannelFIN oms thats 🖤🖤🖤
866,1397950975080603659,2021-05-27T16:20:59.000Z,@AliceBlack1313 @BlindChannelFIN Wow!!! So cool 🔥🔥🔥
867,1397950756335108096,2021-05-27T16:20:07.000Z,#NowPlaying on Metal Meyhem Radio right now: Dark Side by @BlindChannelFIN | #IndependentRadio | Tune in now https://t.co/2BizjEOPyy |  Buy this song https://t.co/cXCYjCkZEV https://t.co/Q8amlR2VP5
869,1397944506801135625,2021-05-27T15:55:17.000Z,"@valgalder @MantylaTuija @BlindChannelFIN Thanks😳I @ him, he checked my story, but did not react😔"
870,1397944404992790530,2021-05-27T15:54:53.000Z,why does joel kinda have a british accent in this 😭😭  #blindchannel #eurovision https://t.co/8SC1372ttr
872,1397943642359320576,2021-05-27T15:51:51.000Z,petition for  #BlindChannel to do a UK Tour?? PLZZZ
873,1397943139130871811,2021-05-27T15:49:51.000Z,@BroodingAnanas @BlindChannelFIN Mike is the one who clearly doesnt remember what LP used to sound like.
875,1397941391821578247,2021-05-27T15:42:54.000Z,@AliceBlack1313 @MantylaTuija @BlindChannelFIN stunning 😭 im sure joel's gonna love this if you @ him on insta stories!!
876,1397932289905078275,2021-05-27T15:06:44.000Z,Left outside alone @BlindChannelFIN This is better than original. 🔥🔥🔥https://t.co/gVjGTaLFEN
879,1397930056505249793,2021-05-27T14:57:52.000Z,#blindchannel #him       Join          Join me in death https://t.co/J4vDJaJiyx
880,1397923670060720131,2021-05-27T14:32:29.000Z,It's good to be queen. 👑🤘  #Phoxjaw #BlueStragglers #Health  #NineInchNails #Metasoma #Ravenbreed #BourbonHouse #SweetCrisis #SKAM #CorAnima #RedEleven #AdelitasWay #FallingInReverse #CodeRedRiot #TheFailsafe #BlindChannel #TheHeavyRockShow https://t.co/H8Yb7SGlmm
882,1397919404294164493,2021-05-27T14:15:32.000Z,@BlindChannelFIN if you need a gif maker i’m available ✨ https://t.co/aUc719sOGR
883,1397918026456911880,2021-05-27T14:10:04.000Z,@BlindChannelFIN Come to Liverpool we have a nice dockyard
887,1397902294285438977,2021-05-27T13:07:33.000Z,@BlindChannelFIN come to italy please we love you and your music &lt;3
889,1397897165637365762,2021-05-27T12:47:10.000Z,nobody:  me: screaming the lyrics every 10 seconds to dark side @BlindChannelFIN https://t.co/txXZB5QC0r
892,1397894500731789319,2021-05-27T12:36:35.000Z,"@BlindChannelFIN Come to the Netherlands again, but this time for your own show!"
898,1397889229661876225,2021-05-27T12:15:38.000Z,@BlindChannelFIN deserved!!
899,1397888780489605127,2021-05-27T12:13:51.000Z,Didn't expect to be listening to an Anastacia cover by a Finnish nu-metal band but that's just the wonder of Eurovision.🇫🇮 @BlindChannelFIN  https://t.co/j0bGeZCu8t
900,1397887402182578177,2021-05-27T12:08:22.000Z,@toveswiftlo @anavilla_8 @escxtra @oulunkaupunki @BlindChannelFIN q me meo joder
901,1397887345567834112,2021-05-27T12:08:09.000Z,@BlindChannelFIN this band is amazing
904,1397884548302712834,2021-05-27T11:57:02.000Z,@BlindChannelFIN coming all the way from Germany to you!! hopefully the Finnish government will lift the ban and let us traveling because I want to rock with you guys 🖤🥺
905,1397884427896827909,2021-05-27T11:56:33.000Z,i need more of @BlindChannelFIN instagram livestreams in my life
911,1397881654132285443,2021-05-27T11:45:32.000Z,@BlindChannelFIN Violent pop is exactly what we deserve. See you guys at Allas! 😄😄
912,1397881030066020355,2021-05-27T11:43:03.000Z,@BlindChannelFIN CONGRATS🖤🖤🖤 HOPE TO SEE YOU EVER IN THE NETHERLANDS🤌😫💕
918,1397879423471337478,2021-05-27T11:36:40.000Z,🇫🇮 The City of Oulu (@oulunkaupunki) will organise an open-air concert to celebrate @BlindChannelFIN's success at the #Eurovision Song Contest 2021.    🎸 The free event Varjo Piknik will take place on August 8th.   👉 https://t.co/yOLA1nWAvN
919,1397878746116464644,2021-05-27T11:33:59.000Z,@Morghy_87 @BlindChannelFIN Idemmmm 😍
920,1397878745902559241,2021-05-27T11:33:59.000Z,"@BlindChannelFIN proud of this first sold-out, I look forward to seeing you in Italy 🇮🇹 🖤🔥"
924,1397876950417428485,2021-05-27T11:26:50.000Z,"@BlindChannelFIN please come to the u.s , I'll legit fly across the country to see yall"
925,1397875747428184066,2021-05-27T11:22:04.000Z,@BlindChannelFIN CONGRATS GUYS!!!
926,1397875340467486721,2021-05-27T11:20:27.000Z,@BlindChannelFIN I DID IT https://t.co/DJBNQYZ0QP
928,1397874695312138240,2021-05-27T11:17:53.000Z,"Blind channel - the best guys for ESC21! And for me you took the first place in the heart. 🖤 Your song inspired me a lot, I hope you can spark a new wave of rock all over the world. @BlindChannelFIN   #blindchannel #evrovision2021  #joelhokka https://t.co/QAkGpYmVLm"
929,1397872557760598019,2021-05-27T11:09:23.000Z,@BlindChannelFIN KINGS!! IT’S WHAT YOU DESERVE!! CONGRATS 👏🏻👏🏻👏🏻👏🏻
930,1397872066712453120,2021-05-27T11:07:26.000Z,"Have to say @BlindChannelFIN’s Want’s Wrong? - is just amazing, and one of my favourite songs by them. Especially the part where it sounds like breaking glass (2:57)."
931,1397872061687734274,2021-05-27T11:07:25.000Z,This band.. 🔥🔥😍😍😍 @BlindChannelFIN https://t.co/Mm5ojYPRkm
932,1397871931211366402,2021-05-27T11:06:54.000Z,@BlindChannelFIN keeping my tv set tuned for dates in norway!!!
934,1397871779717292033,2021-05-27T11:06:18.000Z,@BlindChannelFIN Cant wait 🤩🤩🤩🤩🇩🇪🎶🇩🇪🙌🏼
935,1397871754744406016,2021-05-27T11:06:12.000Z,@BlindChannelFIN well deserved
936,1397870278747754498,2021-05-27T11:00:20.000Z,Wow 🖤🔥 so happy for you @BlindChannelFIN 🔥👍 #blindchannel #helsinki #soldout https://t.co/xYnbxoluFe
937,1397869958940352514,2021-05-27T10:59:04.000Z,"@BlindChannelFIN Please visit Sweden, after September, by then I’ll be there in Sweden. :P"
938,1397869844620533760,2021-05-27T10:58:36.000Z,@BlindChannelFIN So proud of you 🔥 hope you'll come to Greece one day as well 🖤
939,1397869752857640962,2021-05-27T10:58:14.000Z,@BlindChannelFIN OOOI DONT U HAVE DATES IN ITALY ?
940,1397869467766607876,2021-05-27T10:57:06.000Z,"@BlindChannelFIN wow, that's crazy, really great👍❤👏"
941,1397869327383097345,2021-05-27T10:56:33.000Z,@BlindChannelFIN Major congrats!!!!! I'm so glad to hear it! :D
942,1397869098823004162,2021-05-27T10:55:38.000Z,@BlindChannelFIN DESERVED KINGS
943,1397869030359375875,2021-05-27T10:55:22.000Z,@BlindChannelFIN Denmark soon? 🙏
944,1397868983907463170,2021-05-27T10:55:11.000Z,@BlindChannelFIN THAT'S WHAT YOU DESERVE ❤️ https://t.co/vwTXTCWJG4
945,1397868886075359233,2021-05-27T10:54:48.000Z,@BlindChannelFIN im so proud of yall
946,1397868838604218369,2021-05-27T10:54:36.000Z,"@BlindChannelFIN You deserve it! Love from you second home, Italy 🇮🇹🇫🇮"
947,1397868641828356099,2021-05-27T10:53:50.000Z,@BlindChannelFIN bought tickets to that show w my friends yesterday and we are super exited!!&lt;3 congrats!!
948,1397868596617940996,2021-05-27T10:53:39.000Z,@BlindChannelFIN come to italy !!!! 🇮🇹🇫🇮 https://t.co/IrAFsTukMI
949,1397868549843128328,2021-05-27T10:53:28.000Z,@BlindChannelFIN Oh that’s awesome!🤘
950,1397866531002929153,2021-05-27T10:45:26.000Z,#nowplaying Dark Side by Blind Channel (@BlindChannelFIN) Listen now: https://t.co/ArYvuRiu1n
951,1397863416782536707,2021-05-27T10:33:04.000Z,As soon as I heard @BlindChannelFIN I knew people would lose their minds.  Was I right or was I right @wewearblackpod?!?! Huh huh huh!  New episode of We Wear Black out nowww ⬇️ https://t.co/3CFTk8qqKW 👸🏽👸🏾👸🏽 https://t.co/lDIL0Trpte
952,1397862837150748674,2021-05-27T10:30:46.000Z,"Here to let you know that Finland's Eurovision entry, @BlindChannelFIN, have also released a cover of Anastacia's pop classic 'Left Outside Alone' and it's an absolute belter ! https://t.co/FLd450MGWU"
955,1397850902598406146,2021-05-27T09:43:20.000Z,"Sold my soul to @thisismaneskin, @BlindChannelFIN and @_Go_A_ that’s for sure."
956,1397849636803682305,2021-05-27T09:38:18.000Z,"Blind Channel's epic Eurovision journey's highlight is the Grand Final, where the band made Finnish Eurovision history! Watch the video: https://t.co/YKW3EebGHa #esc2021 #eurovision @BlindChannelFIN https://t.co/BDWqGv5m5q"
957,1397836410682368003,2021-05-27T08:45:45.000Z,@aajtak @ZeeNews @ABPNews @IndiaToday @indiatvnews @NewsNationTV Why you covered your eyes on Fuel prices? #BlindChannel
960,1397822456925143042,2021-05-27T07:50:18.000Z,@BlindChannelFIN I can't stop playing dark side. I normally dont watch Eurovision but seeing as I love metal and stuff like you guys do. I watched and loved it. Told my Finnish friend to be proud of your country. According to her you guys should've won
961,1397810526210641920,2021-05-27T07:02:54.000Z,More tickets for @dadimakesmusic bought this morning. Twice in Leeds now both at The Wardrobe and Stylus next year. Just need @BlindChannelFIN to announce a UK tour now 👀👀
964,1397806802981507072,2021-05-27T06:48:06.000Z,@BlindChannelFIN  do a followspree
967,1397784701960654849,2021-05-27T05:20:17.000Z,We are #NowPlaying Dark Side by @BlindChannelFIN ~ Check it out at https://t.co/JApe4ydniX! Plus you can find out about our PR packages at https://t.co/P8lBP4hI8c #NewMusic
968,1397759180719669252,2021-05-27T03:38:52.000Z,"Dear @BlindChannelFIN,  Please cover Cicciolina from #UMK2020.  Thanks!"
970,1397745702416142337,2021-05-27T02:45:18.000Z,@BlindChannelFIN  i need a hug from you guys 💔
972,1397681958952468482,2021-05-26T22:32:01.000Z,2006:  Friends: Let's go to Finland...so many amazing bands over there! Even The Rasmus and HIM ...you love them!  Me: naahhh    ------  2021:  Me: LET'S GO TO FINLAND...I UNDERSTAND NOW!  Friends: 😐  Pandemic: 😈  @BlindChannelFIN  #DarkSide #BlindChannel #violentpoprevolution
973,1397677705731231745,2021-05-26T22:15:07.000Z,#NowPlaying on Metal Meyhem Radio right now: Dark Side by @BlindChannelFIN | #IndependentRadio | Tune in now https://t.co/2BizjEOPyy |  Buy this song https://t.co/cXCYjCkZEV https://t.co/ftvnKGwXzD
974,1397674216045023234,2021-05-26T22:01:15.000Z,#nowplaying Dark Side by Blind Channel (@BlindChannelFIN) Listen now: https://t.co/ArYvuRiu1n
975,1397674071278620674,2021-05-26T22:00:40.000Z,@lilbunniebabie @PACESHIFTERS @feverjaw @supermarineband @__TheJacks @giantrooksmusic @dummy_band @Regentrockband @Gaylips2 @CrawlersHQ @thefacadesband @HardwickeCircus @LotteryWinners @Mirrorpictures1 @citylightzmusic @insolaceuk @BlindChannelFIN Thanks very much 🙏
976,1397672049750032387,2021-05-26T21:52:38.000Z,Not eurovision making me emo again and finding @BlindChannelFIN
977,1397670663025049610,2021-05-26T21:47:08.000Z,Since eurovision I've gained two new bands I enjoy very much 😂😍 #Maneskin #blindchannel https://t.co/w4kmmXTWlw
978,1397670210241449989,2021-05-26T21:45:20.000Z,"Let me introduce you to @BlindChannelFIN   Niko Vilhelm Moilanen - vocals, samples https://t.co/FgD3D3fGXa"
982,1397666999044657153,2021-05-26T21:32:34.000Z,Eurovision in 4 pics  #maneskindamiano #Maneskin #EthanTorchio #BlindChannel #Eurovision2021 https://t.co/u3YKzROjhf
983,1397666756865531911,2021-05-26T21:31:36.000Z,"Marry me plz, all of them #BlindChannel https://t.co/PbgczYfx0N"
986,1397664247245647879,2021-05-26T21:21:38.000Z,"I should study for a test, but I prefer to study the dark side text from Blind Channel #BlindChannel #DarkSide"
988,1397659693703647239,2021-05-26T21:03:32.000Z,Today I offer you this  #BlindChannel https://t.co/gom7ps1ycl
990,1397657671864442883,2021-05-26T20:55:30.000Z,@BlindChannelFIN @Eurovision Can't wait for the new album! The Violent Pop is getting back on track...again 🖤🖤🖤
991,1397655313164214275,2021-05-26T20:46:08.000Z,#BlindChannel  #TikTok  My account: _mckagera_✨ https://t.co/WnoXs3eZTH
994,1397648500091928577,2021-05-26T20:19:04.000Z,#newmusic wk may21st  @PACESHIFTERS @feverjaw @supermarineband @__TheJacks @giantrooksmusic @dummy_band @Regentrockband @Gaylips2 @CrawlersHQ @thefacadesband @HardwickeCircus @LotteryWinners @LinesFromAPoem @Mirrorpictures1 @citylightzmusic @insolaceuk @BlindChannelFIN  may28th⬇
1005,1397629144951894024,2021-05-26T19:02:09.000Z,"@BlindChannelFIN @Eurovision Thanks to you, we saw a spirit of brotherhood, of union, of fun. You and the Måneskin, you have brought a new air to breathe. You are the best."
1006,1397628544793075713,2021-05-26T18:59:46.000Z,@BlindChannelFIN Ya'll better come to Spain!!! There are so many people here waiting to enjoy your music live!!
1007,1397628485993123842,2021-05-26T18:59:32.000Z,"I made a cover of the amazing song ""Dark Side"" by the amazing band Blind Channel that represented Finland at Eurovision 2021. I hope you like it.  https://t.co/wpApnsvVEb #me #singer #soprano #darkside #blindchannel #eurovision #finland #eurovisionfinland #greek"
1008,1397623610781671424,2021-05-26T18:40:10.000Z,@BlindChannelFIN And going up up up up up uuuuuuup 😉🖤🔥 Dark Side #8 in Belgia today ❤️ #Spotify https://t.co/ex29Wxcp7j
1012,1397618556938895366,2021-05-26T18:20:05.000Z,@BlindChannelFIN @thisismaneskin I'm asking you kindly to make a song together and to release it
1013,1397617939348602883,2021-05-26T18:17:37.000Z,@PalayeRoyale do u know @BlindChannelFIN ? u should really check them out
1015,1397615903412527108,2021-05-26T18:09:32.000Z,@BlindChannelFIN please come to greece i love you
1017,1397611766142672903,2021-05-26T17:53:06.000Z,"@BroodingAnanas @BlindChannelFIN It's the closest we ever had to LP while still being original and surprising, no idea why he's denying it. Fans are just happy to have another good band on the radar."
1020,1397600896389947393,2021-05-26T17:09:54.000Z,@BlindChannelFIN @YouTube Love ❤️ Love ❤️ Love ❤️
1024,1397588829947768839,2021-05-26T16:21:57.000Z,yea im having a strong obsession with @BlindChannelFIN over here someone help :'D
1026,1397587117023322112,2021-05-26T16:15:09.000Z,#NowPlaying on Metal Meyhem Radio right now: Dark Side by @BlindChannelFIN | #IndependentRadio | Tune in now https://t.co/2BizjEOPyy |  Buy this song https://t.co/cXCYjCkZEV https://t.co/oLf4KbVdnA
1027,1397583588724547591,2021-05-26T16:01:08.000Z,"Long life @BlindChannelFIN, you've got definitely a new fan"
1028,1397582100795068420,2021-05-26T15:55:13.000Z,@BlindChannelFIN is amazing!
1030,1397572678362537989,2021-05-26T15:17:46.000Z,Very disappointed if @IIHFHockey doesn’t play @BlindChannelFIN and @thisismaneskin in the FIN-ITA game tomorrow... #IIHFWorlds2021
1033,1397568951698210826,2021-05-26T15:02:58.000Z,It's that post-Eurovision time where I explore my faves' back catalogues. This album totally pops off! 😍 🇫🇮@BlindChannelFIN https://t.co/Q1mdmAPdb6
1036,1397566934816862208,2021-05-26T14:54:57.000Z,"I've been listening to @BlindChannelFIN and @thisismaneskin nonstop for the past few weeks.  Thank god they both participated in @Eurovision this year, otherwise I would never have found them #Eurovision2021"
1039,1397562266153783305,2021-05-26T14:36:24.000Z,Okay so... After their incredible appearance on #Eurovision2021 I'm even more obsessed with them. Especially listening to 'Dark Side' has been life-changing. Love you &lt;3 @BlindChannelFIN  #DarkSide #blindchannel #ESC2021 https://t.co/CFr5E6FXci
1042,1397549408045125632,2021-05-26T13:45:18.000Z,Okay @BlindChannelFIN what are your zodiac signs??
1043,1397547960762785794,2021-05-26T13:39:33.000Z,Me normally vs me when the courier does not arrive.  #Eurovision2021 #BlindChannel https://t.co/Ng4TcSeSXV
1046,1397537242898440192,2021-05-26T12:56:58.000Z,"You were asking for it, so here it is🥳. AlteRock's reaction and analysis of rocks and shocks of Eurovision 2021 Final😉: https://t.co/fnLDkLmQSY  #Eurovision #Eurovision2021 #ESC2021 #OpenUp #maneskin #zittiebuoni #italy #blindchannel #darkside #france #switzerland #Finland"
1047,1397536878296027136,2021-05-26T12:55:31.000Z,@Brazier2103 @CooperNicki23 @brightestgrizz @cevansvaughan @thisismaneskin @BlindChannelFIN Bye Lewis. Thanks for coming 👋 https://t.co/bugx4N0jhW
1048,1397536147132268553,2021-05-26T12:52:37.000Z,"@Brazier2103 @CooperNicki23 @brightestgrizz @cevansvaughan @thisismaneskin @BlindChannelFIN Oh the good old ""It's not me that dumb for saying it it's YOU cos you saw it"" argument. Yawn."
1049,1397535174884212737,2021-05-26T12:48:45.000Z,@Brazier2103 @CooperNicki23 @brightestgrizz @cevansvaughan @thisismaneskin @BlindChannelFIN Why'd you delete your tweets buddy? Realised that loving non-English music isn't xenophobic and hoped you wouldn't make more of an ass of yourself than you already did? How embarrassing for you.
1050,1397534797073981441,2021-05-26T12:47:15.000Z,"@katnappd @CooperNicki23 @brightestgrizz @cevansvaughan @thisismaneskin @BlindChannelFIN It's literally a fact though, the UK need to withdraw from that Xenophobic competition"
1052,1397533143247245316,2021-05-26T12:40:40.000Z,#Eurovision #BlindChannel  FINALLY https://t.co/lcsdmhuLYm
1054,1397531671461777417,2021-05-26T12:34:50.000Z,@BlindChannelFIN @YouTube Been waiting for this 😍   I am going to miss the regular video updates... please don’t disappear totally while you make the next album!
1055,1397529826068770822,2021-05-26T12:27:30.000Z,@BlindChannelFIN @YouTube You are my choice!!! Thanks Blind Channel for your music!!! Join🇪🇸🖤
1056,1397529046246887424,2021-05-26T12:24:24.000Z,@BlindChannelFIN @YouTube king shit 😌
1057,1397529029780070405,2021-05-26T12:24:20.000Z,@BroodingAnanas @BlindChannelFIN Thanks @mikeshinoda for reacting to this amazing band Blind Channel  They will be happy about it!! #Join 🖤 #LinkinPark 🙌 https://t.co/hujihwKcQX
1058,1397528852528779264,2021-05-26T12:23:37.000Z,@BlindChannelFIN @YouTube kings
1060,1397528170291728386,2021-05-26T12:20:55.000Z,@BlindChannelFIN @YouTube oh my god
1063,1397522657978032133,2021-05-26T11:59:01.000Z,"OK, @BlindChannelFIN 2020 Album Violent Pop is incredible 🤤🙌🏽"
1064,1397520945519153154,2021-05-26T11:52:12.000Z,"@quaverr @BlindChannelFIN @thisismaneskin DorkPop is not my genre!  Like the sentiment behind the song and sympathy for their situation, but I get nothing from the music."
1066,1397519875862630401,2021-05-26T11:47:57.000Z,@quaverr @BlindChannelFIN @thisismaneskin Nope.
1068,1397519144367443973,2021-05-26T11:45:03.000Z,@Shar_ds @BlindChannelFIN @thisismaneskin The moral victors of this year’s competition. https://t.co/IiXhPv6X4k
1070,1397517281752756227,2021-05-26T11:37:39.000Z,joel’s hair is always getting stuck omg 😭  #blindchannel #Eurovision https://t.co/9UGQz6X7Am
1072,1397512482856579078,2021-05-26T11:18:35.000Z,@Brazier2103 @CooperNicki23 @brightestgrizz @cevansvaughan @thisismaneskin @BlindChannelFIN I'll just quote yourself to you. Thanks but I'm not interested in repeating myself. https://t.co/PIbc32qDoJ
1074,1397509968534937601,2021-05-26T11:08:35.000Z,#måneskin and @BlindChannelFIN appearing more than once in spotify Finland's chart makes me happy. More rock for your day🥰 #ESC2021
1075,1397509544549490694,2021-05-26T11:06:54.000Z,i fucking love @BlindChannelFIN i'm not even sorry
1076,1397509395349741568,2021-05-26T11:06:18.000Z,I was for you guys! You are my favorites! from Russia with love 💫😍 @BlindChannelFIN  https://t.co/WrysWXtqCb
1077,1397508972186308608,2021-05-26T11:04:38.000Z,"@thisismaneskin @BlindChannelFIN don’t be shy, collaborate already 😃 https://t.co/uWcL80opg9"
1078,1397505273854574593,2021-05-26T10:49:56.000Z,@thisismaneskin &amp; @BlindChannelFIN collab when???   WHEN??? https://t.co/lYATc30oBY
1081,1397499989576802305,2021-05-26T10:28:56.000Z,Not me being obsessed with @BlindChannelFIN
1084,1397496009396297734,2021-05-26T10:13:07.000Z,I need @thisismaneskin and @BlindChannelFIN together on #ESC2022 stage periodt  #Eurovision #Måneskin #BlindChannel #EurovisionSongContest #ESC2021 #ESCita #escfin #Maneskin #zittiebuoni https://t.co/g5n3PFEOTA
1086,1397492379263934464,2021-05-26T09:58:42.000Z,Blind Channel - Dark Side (BC Dark Side full cut on Instagram) #BlindChannel #DarkSide #JoinTheDarkSide   full video: ESC youtube channel https://t.co/tGkiSuxUgf https://t.co/3Ys6N79Qyc
1087,1397491345930035201,2021-05-26T09:54:35.000Z,@BlindChannelFIN really brought me back to my emo times woops
1088,1397490592247164931,2021-05-26T09:51:35.000Z,@Kathitec_Gaming @BlindChannelFIN listening to it right now! 👀
1090,1397489443796361218,2021-05-26T09:47:02.000Z,@BroodingAnanas @BlindChannelFIN @mikeshinoda @BlindChannelFIN blind channel feat. Mike Shinoda 😁?
1091,1397488568793247753,2021-05-26T09:43:33.000Z,@Rankakustannus @CatyMoon4 @BroodingAnanas @BlindChannelFIN @thisismaneskin Yes agree although I don’t know much of LP music other than the hits
1093,1397486939951992832,2021-05-26T09:37:05.000Z,@loveeuromusic @CatyMoon4 @BroodingAnanas @BlindChannelFIN @thisismaneskin We saw also lot of comparisons to Hollywood Undead and Bring Me The Horizon. We used the same mixing engineer and there could be similar sounds but style is still quite different.
1095,1397485239958650880,2021-05-26T09:30:19.000Z,#nowplaying Dark Side by Blind Channel (@BlindChannelFIN) Listen now: https://t.co/ArYvuRiu1n
1102,1397476950747267078,2021-05-26T08:57:23.000Z,@CatyMoon4 @BroodingAnanas @BlindChannelFIN @thisismaneskin I look forward to it
1103,1397476876453613570,2021-05-26T08:57:05.000Z,@loveeuromusic @BroodingAnanas @BlindChannelFIN @thisismaneskin Have fun i will post my playlist maybe on the weekend I hope ^^
1104,1397476044790173696,2021-05-26T08:53:47.000Z,"@CatyMoon4 @BroodingAnanas @BlindChannelFIN @thisismaneskin Thanks, will check them out"
1105,1397474702885629952,2021-05-26T08:48:27.000Z,@BlindChannelFIN #8 in the Netherlands! 😊👍 Happy to have contributed to that number. You were my personal #1 during the Eurovision contest. 😘
1106,1397471815400927238,2021-05-26T08:36:59.000Z,@loveeuromusic @BroodingAnanas @BlindChannelFIN @thisismaneskin Or pop like this ( dotn wonder we have many mix language songs )  https://t.co/LyPKvBQ5Cc https://t.co/bQtVjgPcGS https://t.co/Wj5gqYc6Cd https://t.co/GgSFTlU0NZ https://t.co/zYIsfYXTzt https://t.co/qmtYcBzDvk https://t.co/lLu19jWuVm
1107,1397471271143841792,2021-05-26T08:34:49.000Z,"@BroodingAnanas @BlindChannelFIN Lazy to say it’s sounds like LP due to 2 vocalists, I can see influences. But there are a lot of Nu Metal influences in their music Limp Bizkit and Adema to name a few. I’m loving Violent Pop atm. Great band"
