,id,created_at,text
2653,1396490192786165764,2021-05-23T15:36:22.000Z,@_vishap @_Go_A_ @thisismaneskin beautiful!!
2654,1396490067124830213,2021-05-23T15:35:52.000Z,please collab @thisismaneskin @_Go_A_ https://t.co/Lk7pXbD5E5
2659,1396487668427599875,2021-05-23T15:26:20.000Z,@_Go_A_ Amazing 😍🇮🇹🎶🇺🇦😍🇪🇺 we love you! From Italy 💙💛💚🤍❤️
2660,1396487088560918529,2021-05-23T15:24:02.000Z,"Hey, #Eurovision fans, watch this with English closed captions to find out about the symbols and references used in #Go_A 🇺🇦 performance and song: https://t.co/2wvw0t4kAe"
2661,1396486826123309058,2021-05-23T15:22:59.000Z,"@_Go_A_ Congratulations, great song, great performance. Maybe you didn't win the jury vote but you won the people."
2662,1396486541690671105,2021-05-23T15:21:51.000Z,So stoked by #Eurovision #Rotterdam2021 last night and seeing people coming together to celebrate the best of music. #OpenUp Here’s a playlist of my favourites over the years. #SpringIsComing #Go_A #DanceAlone #TheRoop #Voila https://t.co/oq0zcrhV0C
2664,1396484086479339520,2021-05-23T15:12:06.000Z,@guioferrario @_Go_A_ @thisismaneskin We're on to them 🔎🕵️‍♀️
2665,1396483609939353601,2021-05-23T15:10:12.000Z,Defo should of won last nite by far the best @_Go_A_ https://t.co/NY6RhgjxpH
2666,1396483336240082950,2021-05-23T15:09:07.000Z,@rankodimoti @_vishap @_Go_A_ @thisismaneskin same
2667,1396483220053676038,2021-05-23T15:08:39.000Z,MOOD! 💚 Credit to @Efticho for sharing!  #Eurovision #eurovisionGR @_Go_A_ https://t.co/gfwHKNGK5a
2668,1396482052485128195,2021-05-23T15:04:01.000Z,@myweirdobsessi1 @_Go_A_ @thisismaneskin Is that you Vince Noir? I knew it
2670,1396480698635141128,2021-05-23T14:58:38.000Z,"@_Go_A_ MonoKate, you are Ukraine and you are loved for this💪 #Ukraine #_Go_A"
2674,1396479220029722625,2021-05-23T14:52:46.000Z,"Kateryna , front woman from Ukrainian band @_Go_A_ was met in Kyiv with her beloved sphinx cat Kotyk 🐈 Why Im not suprise with her inner animal vibe #ukr #ukraine #Eurovision #Eurovision2021 #go_a #евровидение #Євробачення2021 https://t.co/fGGIU6t7N7"
2678,1396477344777392128,2021-05-23T14:45:18.000Z,"I need more of @_Go_A_'s music in my life, its soooo good &lt;3 https://t.co/E1e7jxA8Is"
2681,1396476613441826820,2021-05-23T14:42:24.000Z,@czasyzarazy @_Go_A_ queen
2682,1396476327713116162,2021-05-23T14:41:16.000Z,@_Go_A_ Much love from the US ❤️🇺🇸💙 Come visit us 💙🇺🇦💛
2687,1396475619395973121,2021-05-23T14:38:27.000Z,@official__wonho This is mine ♥️ Feel the magic ✨  #Go_A #SHUM  https://t.co/t8CpfDJtTV
2688,1396475446234079233,2021-05-23T14:37:46.000Z,These two together 😍🇺🇦🇮🇹 #Italy #Ukraine #Eurovision #Eurovision2021 #Go_A #maneskin  @_Go_A_ @thisismaneskin https://t.co/do9qgBjQXO
2689,1396475382539423745,2021-05-23T14:37:31.000Z,@_Go_A_ So much love to all of you! Such a deserving placement 💙🇺🇦💛
2692,1396475202435964937,2021-05-23T14:36:48.000Z,@viokalamarnica @_vishap @_Go_A_ @thisismaneskin THEMM
2693,1396475071615492098,2021-05-23T14:36:16.000Z,@_vishap @metagabba @_Go_A_ @thisismaneskin no tHANK YOU 🥺🥰
2695,1396474980028792834,2021-05-23T14:35:55.000Z,@ayselzpacito @metagabba @_Go_A_ @thisismaneskin Thank youuuu 🧡🧡🧡🧡🧡🧡🧡
2696,1396474878165884929,2021-05-23T14:35:30.000Z,@_vishap @metagabba @_Go_A_ @thisismaneskin OH MY GOD THIS IS AMAZING??!?!?!
2698,1396473806634557443,2021-05-23T14:31:15.000Z,brighter than a thousand suns #Go_A https://t.co/3HSZwErsCF
2699,1396473753735991296,2021-05-23T14:31:02.000Z,@_vishap @_Go_A_ @thisismaneskin @KISHIBEPEDIA it's your king and my queen ~
2702,1396472553309417476,2021-05-23T14:26:16.000Z,"We are proud of you, guys Go-A Band 🇺🇦  #5 in total, #2 in televoting, and forever #1 in making SHUM and in our hearts 👏  #Go_A #SHUM #Eurovision #UkraineNOW https://t.co/RPfqzCiu9O"
2703,1396472120616656897,2021-05-23T14:24:33.000Z,@rankodimoti @_Go_A_ @thisismaneskin Best choice 🤝
2704,1396471943482720258,2021-05-23T14:23:51.000Z,@_Go_A_ Italy loves you
2706,1396471698837417991,2021-05-23T14:22:52.000Z,"@_Go_A_ Your track SHUM is breaking my mind into pieces. I am going crazy to do a remix. Too many BPM changes, totally madness."
2711,1396470993800019971,2021-05-23T14:20:04.000Z,@_vishap @_Go_A_ @thisismaneskin I voted for Ukraine. 😳🇺🇦
2713,1396470658037653507,2021-05-23T14:18:44.000Z,🖤🖤 #Go_A My new favourite band if I'm honest 🖤🖤 Go_A - Dancing Lasha Tumbai (Verka Serduchka cover) https://t.co/W9JNM04A7j via @YouTube
2718,1396469823127789572,2021-05-23T14:15:25.000Z,@_Go_A_ Congratulations!!!
2719,1396469696690593793,2021-05-23T14:14:55.000Z,@_Go_A_ Can-not-wait! 😍😍😍🙌🏻🙌🏻🙌🏻
2728,1396467981903880193,2021-05-23T14:08:06.000Z,Everybody loves a good folk rave. @_Go_A_ https://t.co/CkDPXZpJkw
2729,1396467572950851585,2021-05-23T14:06:29.000Z,@_Go_A_ Go-A you are awesome You lit up millions of souls worldwide with your energy and talent🤩 #Eurovision #ukraineeurovision  #Ukraine
2732,1396466197726699524,2021-05-23T14:01:01.000Z,"@_Go_A_ @orestis_89 Well, YOU were amazing!!! Love from Greece."
2733,1396466128835153921,2021-05-23T14:00:44.000Z,@_Go_A_ @actualmontaigne Love love love!!! 🧡
2734,1396466105552625674,2021-05-23T14:00:39.000Z,@_Go_A_ Loved your performance and song. Congratulations on innovation and creativity
2738,1396465328738033671,2021-05-23T13:57:34.000Z,@_Go_A_ You were AMAZING!!! So happy the rest of Europe felt the same! Love from Australia 💙💛  🇦🇺
2745,1396463195309678608,2021-05-23T13:49:05.000Z,@OnIy_Acting @_Go_A_ i tbink she can protect herself! https://t.co/Napq6pAaFI
2746,1396462659738996740,2021-05-23T13:46:57.000Z,@twigsalterego @_Go_A_ I'll protect her.
2748,1396462542780866563,2021-05-23T13:46:29.000Z,@OnIy_Acting @_Go_A_ STOPPP
2750,1396461922074206216,2021-05-23T13:44:01.000Z,@twigsalterego @_Go_A_ JON STAY AWAY KATERYNA GET BEHIND ME
2752,1396461786942083085,2021-05-23T13:43:29.000Z,@_Go_A_ You deserve it ❤️ https://t.co/NLPTbptDy1
2754,1396460802773819397,2021-05-23T13:39:35.000Z,hey besties @_Go_A_ https://t.co/ms8BxkLoTW
2756,1396460712625676288,2021-05-23T13:39:13.000Z,guys im incapable of listening to shum by @_Go_A_ without picturing the hooverphonic video
2757,1396460664558923777,2021-05-23T13:39:02.000Z,I think the BEST part of #Eurovision is all the amazing artists I never would have found otherwise.  Like @thisismaneskin @_Go_A_ #TheRoop @BlindChannelFIN @dadimakesmusic and so many others. I wish the absolute best futures to all who participated. 💜💜💜💜💜
2758,1396460405816533004,2021-05-23T13:38:00.000Z,@_vishap @_Go_A_ @thisismaneskin Nice !
2760,1396459449074716674,2021-05-23T13:34:12.000Z,@_Go_A_ Queen
2762,1396458626546642945,2021-05-23T13:30:56.000Z,@_Go_A_ Queen! Congrats from Italy ❤️
2768,1396456833485787138,2021-05-23T13:23:48.000Z,@_Go_A_ We are waiting!!!
2769,1396456782181044227,2021-05-23T13:23:36.000Z,@_Go_A_ @BlackMagicia251 Italy is waiting for you! &lt;3
2770,1396456620939517954,2021-05-23T13:22:57.000Z,@_Go_A_ You've been gorgeous guys.  Love ya  ❤
2771,1396456515565932544,2021-05-23T13:22:32.000Z,@_Go_A_ For me you are the real winners of this edition. Greetings from Spain🇪🇸
2779,1396454924725149697,2021-05-23T13:16:13.000Z,"@_Go_A_ All that needs to be said is how much the building shook when you guys performed. Absolutely deserved that top-5, I wanted you guys to win!!"
2781,1396454353678962696,2021-05-23T13:13:57.000Z,OMGGGG this kitchen acoustic performance by @_Go_A_ tho 🤩🇺🇦  https://t.co/7fssqpFNw5 #Eurovision
2782,1396453737426825218,2021-05-23T13:11:30.000Z,@_Go_A_ @mauzemontole YOU were incredible :-)
2783,1396453104325992449,2021-05-23T13:08:59.000Z,"If you loved Ukraine last night, stream @_Go_A_ ‘s discography they’re all ‘ethno-techno’ or dnb whatever bangers https://t.co/rNtU5gE5j3"
2786,1396451187994632196,2021-05-23T13:01:22.000Z,Volume 5 featuring @dadimakesmusic @thisisbendolic @JamesNewmanUk @BenCristovao @actualmontaigne @jessicamauboy The Roop @_Go_A_ Verka Serduchka @scooter_techno and @tatuofficial   https://t.co/V6MIlORQuP
2788,1396450822205095940,2021-05-23T12:59:55.000Z,@_Go_A_ Waiting for you all in italy.
2789,1396450438946430981,2021-05-23T12:58:24.000Z,Volume 2 featuring @FransJeppsson @sunstrokemusic @robinbengtssons @poli_genova @lakemlw @BenjyIngrosso @_Tamta_ @haenni__luca @_Go_A_ VAL and Eden Alene  https://t.co/nSz7lIuXK8
2791,1396450243055607811,2021-05-23T12:57:37.000Z,"me, whenever i go listening @_Go_A_’s Shum 🐱 https://t.co/mcRwXj0IQJ"
2795,1396449457055670275,2021-05-23T12:54:29.000Z,@_Go_A_ we are happy that italy won but we gave our votes for you ❤️
2796,1396449431113842688,2021-05-23T12:54:23.000Z,"To all foreigners who liked Go_A’s  performance on #Eurovision this year, there is a whole story in the performance itself. Here is a great video which explains all the symbols and hidden narratives. The subs are available in 4 languages. Enjoy! #Go_A  https://t.co/PbPfdxi77v"
2797,1396449412138819586,2021-05-23T12:54:19.000Z,King and Queen of #Eurovision #maneskin #go_a https://t.co/aCk4jCcr0I
2799,1396448495389786114,2021-05-23T12:50:40.000Z,@_Go_A_ I can't get your song out of my head🤩😂💛💙
2800,1396448338069925890,2021-05-23T12:50:03.000Z,@_Go_A_ You guys were amazing!!!! Your song will be remembered and played no matter what! 😍
2801,1396448266909331459,2021-05-23T12:49:46.000Z,"@jon_NoCode I stand by this tweet, also @_Go_A_ were great. https://t.co/7UcKmaW3xF"
2803,1396447222531772419,2021-05-23T12:45:37.000Z,"@_Go_A_ Well done, you were amazing! Very much deserved!! 🇺🇦🇺🇦💙💛"
2806,1396445122112413697,2021-05-23T12:37:16.000Z,"@AdrianaGameOver Such a great discovery, @_Go_A_, to update my current music playlists"
2809,1396444991589781506,2021-05-23T12:36:45.000Z,@_Go_A_ @actualmontaigne Australia and Ukraine United. Heaven on Earth
2811,1396444961843945477,2021-05-23T12:36:38.000Z,@_Go_A_ DON'T FORGET ABOUT ITALY! WE LOVE YOUUU COME HEREEE
2812,1396444744243367940,2021-05-23T12:35:46.000Z,Ukraine smashed it last night ✌🏻🤯 my fav song! And its even better when you translate the lyrix 😵💀☠️😄 Go_A - Shum - LIVE - #Ukraine 🇺🇦 - First Semi-Final - Eurovision 2021 https://t.co/zVGwAhhhIQ #Eurovision #go_a #shum #eurovision2021
2813,1396443964446842883,2021-05-23T12:32:40.000Z,@_Go_A_ ICONIC
2814,1396443852135751683,2021-05-23T12:32:13.000Z,@actualmontaigne and @_Go_A_   Australia and Ukraine. We need that crossover. A mix of hyperpop meeting Ukrainian folklore. Two queens singing about the beauty of nature. https://t.co/i6ZRrP9oFD
2815,1396443795231846402,2021-05-23T12:32:00.000Z,"I'm happy to see Italy winning this competition and VERY happy to discover Go_A also, Ukraine was my favorite yesterday.   #Eurovision #maneskin #go_a #Italy #Ukraine"
2816,1396443634438967296,2021-05-23T12:31:21.000Z,@_Go_A_ 1st in the Netherlands. Not without reason.
2819,1396443070237839367,2021-05-23T12:29:07.000Z,"@SBSEurovision @_Go_A_ @uapbc Guys use an updated picie at least, not hard to find ffs. https://t.co/5d39IUJ96K"
2821,1396442911559102470,2021-05-23T12:28:29.000Z,@_Go_A_ Your act last night was awesome. Which lead me to check out your other music which is awesome. I hope you tour the UK when the world returns to normal. I would love to see your act live. Such a great sound. Well done for last night 👍👍👍👍
2823,1396442331415465984,2021-05-23T12:26:11.000Z,@_Go_A_ @minnhinstidans Please come to Israel!
2824,1396442155414138884,2021-05-23T12:25:29.000Z,@_Go_A_ Can't wait! Saw you last year in Poland and it was one of the best live performances I saw! Can't wait to see you again!
2825,1396441889088450564,2021-05-23T12:24:25.000Z,In my moral podium there are certainly the @_Go_A_  #Eurovision  https://t.co/oScUIThXyT
2829,1396441333594836994,2021-05-23T12:22:13.000Z,#Eurovision2021 #Go_A were by far the best song of the night in my opinion. It was different and totally hypnotic to listen to. I have a new band to add to my list of favourites. However there was a lot of great acts last night.
2831,1396440693451763714,2021-05-23T12:19:40.000Z,@_Go_A_ WELL DESERVED! ❤️❤️❤️
2832,1396440620579885056,2021-05-23T12:19:23.000Z,@_Go_A_ Love from Italy 🇮🇹
2837,1396439983758708737,2021-05-23T12:16:51.000Z,#Go_A #Shum - LIVE - #Ukraine 🇺🇦 - Grand Final - #Eurovision 2021 https://t.co/KGPy8u8tOB
2838,1396439794100711426,2021-05-23T12:16:06.000Z,@Brooms1989 @_Go_A_ Your Ukrainian is stunning!
2840,1396439485617934336,2021-05-23T12:14:52.000Z,@_Go_A_ LOVE YAAA❤️❤️❤️❤️❤️
2841,1396439320450551808,2021-05-23T12:14:13.000Z,@_Go_A_ QUEEN !!!!!!!
2843,1396438973321465856,2021-05-23T12:12:50.000Z,@_Go_A_ A lot of love from Italy 🇮🇹 you're song was incredible 💃
2847,1396437664660926464,2021-05-23T12:07:38.000Z,@_Go_A_ in my ❤️ https://t.co/8uywBH0I8R
2852,1396436412694769664,2021-05-23T12:02:39.000Z,@_Go_A_ You’re gorgeous ⭐️
2854,1396436286953644032,2021-05-23T12:02:09.000Z,@LenTimoschenko @_Go_A_ Nooo you are ❤️❤️❤️❤️ (the best)
2856,1396436130074071040,2021-05-23T12:01:32.000Z,@_Go_A_ Great song and great job!! Europe is proud of having such talented musicians as you!
2859,1396434462691500032,2021-05-23T11:54:55.000Z,@_Go_A_ Please come to the UK 🇬🇧❤️
2860,1396433952345313281,2021-05-23T11:52:53.000Z,"@disarmonia @_Go_A_ Agreed! It feels like we choose acts we think other people should vote for, rather than acts we would actually vote for ourselves. Which, sadly, sums us up quite well!"
2861,1396433951355506688,2021-05-23T11:52:53.000Z,@_Go_A_ you were my favourite!!!! I'm glad we won but I'm even happier that you were with us on the podium!!! can't wait to see you live ❤️❤️❤️❤️
2864,1396433119721541633,2021-05-23T11:49:34.000Z,"@GrimDarkThough1 @_Go_A_ Thank you.😌🖤 I think UK needs a bit of a rewamp tbh. Clearly plenty of peeps are watching, so British people do care, but something needs to change about the way the representatives are chosen."
2868,1396432124216070146,2021-05-23T11:45:37.000Z,"@_Go_A_ Yes keeping the Spirit of Slavic traditions alive, well done Ukraine."
2869,1396432006452482051,2021-05-23T11:45:09.000Z,"@disarmonia @_Go_A_ Here in the UK we have proven, time and time again, that sending easily digestible pop *doesn't work*! Ukraine's entry was nicely off-kilter and would have been a deserving winner!"
2870,1396431880187219968,2021-05-23T11:44:39.000Z,@mcgodwinpaccard @_Go_A_ I agree
2872,1396431595645542404,2021-05-23T11:43:31.000Z,@_Go_A_ THANK YOU FOR YOUR PERFORMANCE 🙏 🙏 🙏
2877,1396431007029547015,2021-05-23T11:41:11.000Z,@_Go_A_ Congratulations guys you were fantastic!
2880,1396430486940131329,2021-05-23T11:39:07.000Z,"Ukrainians suffer from so much horrible trauma, being treated like lesser for so long, our language laughed at, our amazing vibrant culture erased, diminished and appropriated throughout history. Let this show us again, we are powerful as hell, in every way. Thank you, @_Go_A_.🖤 https://t.co/gQFyf6aoez"
2881,1396430135130214401,2021-05-23T11:37:43.000Z,@_Go_A_ YOU WERE AMAZING! I got so addicted to your songs. Peace and Love from Switzerland! &lt;3
2882,1396429824361631747,2021-05-23T11:36:29.000Z,@_Go_A_ @twigsalterego DESERVED!! QUEENS OF EDM SLAVIC FOLK https://t.co/qKrVNtJbD3
2884,1396429719135039489,2021-05-23T11:36:04.000Z,@_Go_A_ @twigsalterego my winner🤍🤍🤍
2886,1396429452926722049,2021-05-23T11:35:00.000Z,@_Go_A_ ILYSM I VOTED FOR YOU GUYS LIKE CRAZY YOU DESERVED IT
2888,1396429283485122567,2021-05-23T11:34:20.000Z,@SBSEurovision @_Go_A_ @uapbc Loved it this morning 😍 it even better tonight now that I know they were sowing sowing sowing sowing hemp plants😁
2889,1396429242955485185,2021-05-23T11:34:10.000Z,@SBSEurovision @_Go_A_ @uapbc LOVE SHUM 💚❤️
2892,1396429079851671563,2021-05-23T11:33:31.000Z,@SBSEurovision @_Go_A_ @uapbc Sowing hemp seeds? I think they smoked them! #sbseurovision
2893,1396428995282055168,2021-05-23T11:33:11.000Z,@_Go_A_ NO YOU ARE AMAZING
2894,1396428994178781188,2021-05-23T11:33:11.000Z,@SBSEurovision @_Go_A_ @uapbc Ukraine is litterally the best
2895,1396428914323566592,2021-05-23T11:32:52.000Z,"Absolute stars, @_Go_A_ have proven you don’t have to send easily digestible pop in english to do well and be loved by the #Eurovision audience. They’ve shown Ukrainian culture and language are beautiful and unique, despite us being told the opposite for ages by our neighbors.🥲"
2896,1396428910586368007,2021-05-23T11:32:51.000Z,"To wrap up the #Eurovision madness, gotta say a few things. So proud of @_Go_A_. They brought a song 100% in Ukrainian language, based on a pre-christian ritual, sang in traditional vocals with a mix of authentic ethnic sound and modern electronic music and they did SO WELL.🖤 https://t.co/2LU3h3owKg"
2897,1396428854701531139,2021-05-23T11:32:38.000Z,@_Go_A_ Hope to see you here in Italy. We love you guys❤️❤️
2898,1396428827446759425,2021-05-23T11:32:31.000Z,@SBSEurovision @_Go_A_ @uapbc Guys try this. Follow the English subtitle and sing to the tune. It works 😱 https://t.co/MRYSGSFA7u
2900,1396428521174495232,2021-05-23T11:31:18.000Z,@SBSEurovision @_Go_A_ @uapbc Natalie Portman - Black Swan moment #SBSEurovision
2902,1396428063236308997,2021-05-23T11:29:29.000Z,"My FAVOURITE band &amp; performance this year, by far. Well done @_Go_A_ 💚 https://t.co/4QiD2j6Bjn"
2903,1396428055069937665,2021-05-23T11:29:27.000Z,"My Favourite, @_Go_A_ Shum Ukraine #SBSEurovision"
2904,1396427853789421573,2021-05-23T11:28:39.000Z,Could Ukraine take the top spot with @_Go_A_'s bop? 🎶🇺🇦 #Shum #SBSEurovision #ESC2021 @uapbc https://t.co/7yArf4IWXX
2905,1396427773879721986,2021-05-23T11:28:20.000Z,Ukraine were robbed of the Eurovision this year! @_Go_A_ ‘s track was a banger!! 🇺🇦
2906,1396426423422922755,2021-05-23T11:22:58.000Z,@_Go_A_ I really hope to see you again at @castlefest one day. The atmosphere in Ahoy during your performance was really something I missed these days and made me extremely happy &lt;333
2913,1396424971807862793,2021-05-23T11:17:12.000Z,"@_Go_A_ Deserved to win, absolute banger🔥🔥🔥"
2917,1396424077422776320,2021-05-23T11:13:39.000Z,LOL! I WANT THAT COLLAB TOO 🔥🔥🔥  @_iamcobrah_ x @_Go_A_  #Eurovision   #Євробачення https://t.co/gDoIJaqswi
2919,1396423239761604610,2021-05-23T11:10:19.000Z,the winners have taste 🇮🇹❤🇺🇦 #Eurovision #Italy #Ukraine #maneskin #Go_A https://t.co/eZsPHVg3Xm
2921,1396423175882354690,2021-05-23T11:10:04.000Z,"@_Go_A_ @A_Golejska Please, please, PLEASE come and do a gig in Macedonia! We love you!"
2923,1396422512485994496,2021-05-23T11:07:25.000Z,"@Moonfall_Art @_Go_A_ Thanks for your support! Didn't know that someone from BS community would appreciate our song, so I'm glad you liked it."
2924,1396422274509688835,2021-05-23T11:06:29.000Z,@_Go_A_ Well deserved! ❤️ Mobile credit is gone but for a worthy cause.  thank you all for an amazing show!
2925,1396422080481173508,2021-05-23T11:05:42.000Z,Has anyone got any footage of these green room jumping to @_Go_A_  that I can inject into my skull please 🥺🥺🇺🇦🇺🇦
2926,1396421806542761984,2021-05-23T11:04:37.000Z,@_Go_A_ QUEEN ❤️❤️❤️❤️❤️ I voted for you bc you are just mindblowing ❤️
2930,1396421042210496515,2021-05-23T11:01:35.000Z,@_Go_A_ You deserve it!
2931,1396421022270693377,2021-05-23T11:01:30.000Z,@_Go_A_ Please come to Australia!!
2932,1396420895338549252,2021-05-23T11:01:00.000Z,and yet god is a woman 😍💍 #Eurovision #eurovisionUkraine #eurovisionrussia #EurovisionAzerbaijan #efendi #manizha #go_A https://t.co/XfrIjMbevx
2935,1396420292285636617,2021-05-23T10:58:36.000Z,@_Go_A_ I did enjoy your show. As the entire Russian tv anchors crew.
2939,1396419732060901379,2021-05-23T10:56:23.000Z,@_Go_A_ @richmondbridge You were amazing 💘 my partner and I can't stop listen to your songs and we want to see you live asap! Love from Italy and Hungary!
2940,1396419674749882368,2021-05-23T10:56:09.000Z,@_Go_A_ I’m from Indonesia and I beg my friend to send sms to vote for you and Italy. And you guys are top two !! 😭😭😢 https://t.co/cIWBMYLiNc
2944,1396418637196574721,2021-05-23T10:52:01.000Z,"@_Go_A_ Yes , welcome back here ! I voted for you and saw this morning that my vote didn’t go through 🤨.  Anyway .. you were great!"
2945,1396418216080068609,2021-05-23T10:50:21.000Z,@_Go_A_ That performance was mind-blowing. We should be in Kyiv in 2022! 💚🖤💚
2946,1396417880707715075,2021-05-23T10:49:01.000Z,#ESC2021 #Eurovision #italy #maneskin #maneskindamiano  #Go_A Italy loves you #Ukraine ❤️ https://t.co/Vv1c40UP8f
2947,1396417835103145991,2021-05-23T10:48:50.000Z,@_Go_A_ I'm 45 years old and Shum is the first song that's made me want to dance since... it's too far back to remember. I've listened to it about 30 times since the final.  PAR-TAAAAAYYYYYY!
2948,1396417632392335361,2021-05-23T10:48:02.000Z,"@anneczka86 @Ukraine @_Go_A_ @Eurovision and another 12 points, according to the results of voting from Lithuania, Israel and Italy.  Lithuanians are cool, they gave Ukraine 12 from the jury also."
2952,1396417100068098049,2021-05-23T10:45:55.000Z,The new generation of bisexuals is made #Eurovision #maneskin #Go_A https://t.co/6yyDanaRrU
2953,1396417054970896384,2021-05-23T10:45:44.000Z,"@_Go_A_ Hey, can you get yourselves a https://t.co/2lEYY5Yee6 page? They waive their fees on Fridays throughout the pandemic so all the money goes to the artists, and frankly I'd buy everything you want to publish there."
2958,1396416506876006402,2021-05-23T10:43:34.000Z,Love this song of @_Go_A_  band!  #Go_A #Go_A_is_a_true_winner of #Eurovision2021 1 https://t.co/bThJRCaVjS
2961,1396416366673027073,2021-05-23T10:43:00.000Z,@_Go_A_ ITALY LOVES YOU
2964,1396416116226985984,2021-05-23T10:42:00.000Z,"@_Go_A_ You deserved the second place, my favs after my country 😍😍😍"
2967,1396415808503439364,2021-05-23T10:40:47.000Z,@_Go_A_ I LOVE YOU I LOVE YOUR SONG I LOVED EVERYTHING
2968,1396415748986351616,2021-05-23T10:40:33.000Z,Ukraine put on a damn good showing at #Eurovision and were easily my favourite - time to listen to more of @_Go_A_’a music I think!
2974,1396414744400117761,2021-05-23T10:36:33.000Z,"@_Go_A_ DESERVED, LEGENDS!!"
2975,1396414485389271042,2021-05-23T10:35:32.000Z,"All I’m taking away from this years #Eurovision is my new love for @_Go_A_ and THE ROOP. Regardless of how badly the UK does, I love the experience of seeing international artists that I wouldn’t normally get a chance to!"
2976,1396414462299623425,2021-05-23T10:35:26.000Z,@_Go_A_ you were so amazing I GOT CHILLS
2979,1396414209202692096,2021-05-23T10:34:26.000Z,14 countries voted (televote) Ukraine 🇺🇦 and France 🇫🇷 beside each other   #Eurovision #OpenUp #France #Ukraine #BarbaraPravi #Go_A
2980,1396414093632942082,2021-05-23T10:33:58.000Z,@_Go_A_ so proud of you! 💙💛
2981,1396413994072567810,2021-05-23T10:33:34.000Z,@_Go_A_ @actualmontaigne Collab???
2985,1396413581789433857,2021-05-23T10:31:56.000Z,"@_Go_A_ Love your song!!! Since tuesday i played it at least a 100 times. The viewers vote is the important voting and you got the 2nd place, well deserved 🥳 congrats from Austria"
2987,1396413503729115136,2021-05-23T10:31:38.000Z,@_Go_A_ You were ICONIC !!! 🤍
2989,1396413012001624064,2021-05-23T10:29:40.000Z,"@_Go_A_ Legendary, iconic, perfect! You should have been in top 2 overall, not only with the public, but the public matters most and we loved you! Greetings from Romania!"
2991,1396412878622806020,2021-05-23T10:29:09.000Z,@_Go_A_ I can’t wait! You were amazing and I’m so happy I got to find such an amazing band! See you soon at one of your concerts❤️❤️❤️
2992,1396412833164824577,2021-05-23T10:28:58.000Z,@_Go_A_ My queen. You are my new religion 🥰
2993,1396412696074018817,2021-05-23T10:28:25.000Z,@_Go_A_ @IM__Gab Love you so much from Italy 💖
2996,1396412381207703552,2021-05-23T10:27:10.000Z,@_Go_A_ i love you so fucking much!!!
2997,1396412342271893504,2021-05-23T10:27:01.000Z,"i still can get over it, my two favourites with queen Kateryna 😍😭 #Eurovision @_Go_A_ https://t.co/XVogTp25bL"
2998,1396412263012225024,2021-05-23T10:26:42.000Z,@_Go_A_ So so so so deserved 👏❤
2999,1396412218112200706,2021-05-23T10:26:31.000Z,@_Go_A_ you deserve it besties 💓
3002,1396412009810378753,2021-05-23T10:25:41.000Z,@_Go_A_ You’re a goddess
3003,1396411801865277440,2021-05-23T10:24:52.000Z,@_Go_A_ televoting is all that matters
3004,1396411600022671363,2021-05-23T10:24:04.000Z,@_Go_A_ love from Italy 🇮🇹❤️🇺🇦
3005,1396411511950688264,2021-05-23T10:23:43.000Z,@_Go_A_ @lobdowntheline Please come to Glasgow!
3009,1396410961116946434,2021-05-23T10:21:31.000Z,"@_Go_A_ So deserved, you should be proud!"
3010,1396410898512814086,2021-05-23T10:21:16.000Z,emotions have already subsided but @_Go_A_ is my winner anyway
3016,1396409395593064449,2021-05-23T10:15:18.000Z,@_Go_A_ Come to Macedonia pleaseee 🙏
3017,1396408838904029188,2021-05-23T10:13:05.000Z,@_Go_A_ @merakefi The real revelation of this ESC❤️ come to Italy💕
3023,1396407824398364675,2021-05-23T10:09:03.000Z,"@_Go_A_ You've done well, loves! Fuck the juries."
3024,1396407646790553601,2021-05-23T10:08:21.000Z,"If you're struggling to find songs like Ukraine's entry on Spotify because it just plays other #Eurovision songs, I have made you this playlist #ukr #SHUM #Go_A  https://t.co/9EGjvMuneZ"
3025,1396407618659393536,2021-05-23T10:08:14.000Z,@_Go_A_ Well deserved!!
3027,1396407292619333634,2021-05-23T10:06:57.000Z,@_Go_A_ Congratz!🤍 Greetings from italy 🇮🇹❤️🇺🇦
3031,1396406428534034434,2021-05-23T10:03:31.000Z,@_Go_A_ You were fantastic ❤️
3033,1396406054896947200,2021-05-23T10:02:02.000Z,@_Go_A_ queen
3034,1396405736339644426,2021-05-23T10:00:46.000Z,@_Go_A_ @EuroQuotidien A great show Ukraine thank you 👏👏
3045,1396403560825376772,2021-05-23T09:52:07.000Z,@_Go_A_ Congraaats! Hopefully I'll be able to see you guys live!
3047,1396403223443951617,2021-05-23T09:50:47.000Z,@_Go_A_ Thanks Trin.
3048,1396402820895723521,2021-05-23T09:49:11.000Z,"Super thrilled that Italy won #Eurovision ! Well deserved, #maneskin, they were absolutely amazing and rock and roll!   But in my heart, the winner is #Go_A 💙💛  https://t.co/Wyg7Tv6mjG"
3049,1396401731492356096,2021-05-23T09:44:51.000Z,@_Go_A_ just wanted to say Shum is a fantastic track and a well deserved result in Eurovision. Looking forward to listening to more of your music now 👍
3052,1396401508925808642,2021-05-23T09:43:58.000Z,"@thisismaneskin we are waiting for cover ""Shum"" @_Go_A_ I guess it will be awesome ❤️❤️❤️ R'n'R never dies https://t.co/K7mqS2YK61"
